PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,id,HelpRow,name_bnetza,block_bnetza,name_uba,company,street,postcode,city,state,country_code,capacity_net_bnetza,capacity_gross_uba,fuel,technology,chp,chp_capacity_uba,commissioned,commissioned_original,retrofit,shutdown,status,type,lat,lon,eic_code_plant,eic_code_block,efficiency_data,efficiency_source,efficiency_estimate,energy_source_level_1,energy_source_level_2,energy_source_level_3,eeg,network_node,voltage,network_operator,merge_comment,comment
25.8,KWK-Anlage Krefeld DT_BNA0556a,DE,STUR,GAS,0.3905,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0556a,#NV,KWK-Anlage Krefeld DT,Dampfturbine,,Cargill Deutschland GmbH,Düsseldorfer Str. 191,47809,Krefeld,Nordrhein-Westfalen,DE,25.8,,Natural gas,Steam turbine,yes,,2005,2005,,,operating,,51.339183,6.664238,,,,,0.3905,Fossil fuels,Natural gas,,no,UA Hafen,110,Netzgesellschaft Niederrhein GmbH,,
14,KWK-Anlage Krefeld VM_BNA0556b,DE,ICEN,GAS,0.435,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0556b,#NV,KWK-Anlage Krefeld VM,Gasmotor (Dieselgenerator),,Cargill Deutschland GmbH,Düsseldorfer Str. 191,47809,Krefeld,Nordrhein-Westfalen,DE,14,,Natural gas,Combustion Engine,yes,,1995,1995,,,operating,,51.339183,6.664238,,,,,0.435,Fossil fuels,Natural gas,,no,UA Hafen,110,Netzgesellschaft Niederrhein GmbH,,
12.6,Heizkraftwerk Krefeld_BNA1502,DE,STUR,GAS,0.3993,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1502,#NV,Heizkraftwerk Krefeld,,,SWK ENERGIE GmbH,,47804,Krefeld,Nordrhein-Westfalen,DE,12.6,,Natural gas,Steam turbine,yes,,2013,1990 / 2013,,,operating,,51.3387609,6.5853417,,,,,0.3993,Fossil fuels,Natural gas,,no,UA Frankenring,10,SWK NETZE GmbH ,,
12.8,K&N PFK AG EV_BNA1329,DE,COMC,GAS,0.5085,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1329,#NV,K&N PFK AG EV,GT / GDT,,Kübler & Niethammer Papierfabrik Kriebstein AG,Bauhofstr. 1,9648,Kriebstein,Sachsen,DE,12.8,,Natural gas,Combined cycle,yes,,1993,1993,,,operating,,51.05135,13.01661,,,,,0.5085,Fossil fuels,Natural gas,,no,UW-Rauschenthal,6,Mitteldeutsche Netzgesellschaft Strom mbH,,
13,GUD-Anlage DREWSEN_BNA1450,DE,COMC,GAS,0.54,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1450,#NV,GUD-Anlage DREWSEN,,,DREWSEN SPEZIALPAPIERE GmbH & Co. KG,Georg-Drewsen-Weg 2,29331,Lachendorf,Niedersachsen,DE,13,,Natural gas,Combined cycle,yes,,2000,2000,,,operating,,52.623451,10.245655,,,,,0.54,Fossil fuels,Natural gas,,no,,110,Avacon AG,,
10.2,P&L Werk Lage_BNA1187,DE,STUR,GAS,0.363,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1187,#NV,P&L Werk Lage,Kessel 1/2/3,,Pfeifer & Langen GmbH & Co. KG,Heidensche Str. 70,32791,Lage,Nordrhein-Westfalen,DE,10.2,,Natural gas,Steam turbine,yes,,1980,1980,,,operating,,51.98614,8.80732,,,,,0.363,Fossil fuels,Natural gas,,no,,10,Westfalen Weser Netz GmbH,,
56,Landesbergen Gas_BNA0574a,DE,GTUR,GAS,0.3098,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0574a,#NV,Landesbergen Gas,Gasturbine,,Statkraft Markets GmbH,,31628,Landesbergen,Niedersachsen,DE,56,,Natural gas,Gas turbine,no,,1973,1973,,,operating,,52.54585,9.11363,,,,,0.3098,Fossil fuels,Natural gas,,no,Landesbergen,220,TenneT TSO GmbH ,,
431,Landesbergen Gas_BNA0574b,DE,STUR,GAS,0.3553,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0574b,#NV,Landesbergen Gas,Dampfturbine,,Statkraft Markets GmbH,,31628,Landesbergen,Niedersachsen,DE,431,,Natural gas,Steam turbine,no,,1973,1973,,,shutdown_temporary,,52.54585,9.11363,,,,,0.3553,Fossil fuels,Natural gas,,no,Landesbergen,400,TenneT TSO GmbH ,,
167,Heizkraftwerk Leipzig-Nord_BNA0588,DE,COMC,GAS,0.585,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,200,,,,,BNA0588,#NV,Heizkraftwerk Leipzig-Nord,,Leipzig-Nord,Stadtwerke Leipzig GmbH,,4105,Leipzig,Sachsen,DE,167,174,Natural gas,Combined cycle,yes,200,1996,1996,2010,,operating,CHP,51.35119,12.37843,11WD8LEIP5X----6,11WD8LEIP5X----6,,,0.585,Fossil fuels,Natural gas,,no,Eutritzscher Str. 14b,110,Netz Leipzig GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
11.3,HKW-Mitte_BNA1658,DE,STUR,GAS,0.363,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1658,#NV,HKW-Mitte,,,Stadtwerke Lemgo GmbH,Bruchweg 24,32657,Lemgo,Nordrhein-Westfalen,DE,11.3,,Natural gas,Steam turbine,yes,,1980,1980,,,operating,,52.029657,8.907163,,,,,0.363,Fossil fuels,Natural gas,,no,UW-Mitte (Bruchweg),10,Stadtwerke Lemgo,,
12.8,HKW-West_BNA1193,DE,STUR,GAS,0.3861,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1193,#NV,HKW-West,,,Stadtwerke Lemgo GmbH,Liemer Weg 71,32657,Lemgo ,Nordrhein-Westfalen,DE,12.8,,Natural gas,Steam turbine,yes,,2001,2001,,,operating,,52.026244,8.866597,,,,,0.3861,Fossil fuels,Natural gas,,no,UW-Grevenmarsch,10,Stadtwerke Lemgo,,
39,GuD Leuna_BNA0592,DE,COMC,GAS,0.531,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0592,#NV,GuD Leuna,,Leuna GuD,InfraLeuna GmbH,,6237,Leuna,Sachsen-Anhalt,DE,39,47.54795,Natural gas,Combined cycle,no,,1998,1998,,,operating,CHP,51.29976,12.0193,,,,,0.531,Fossil fuels,Natural gas,,no,UW Leuna,110,InfraLeuna GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
35,ILK-GuD_BNA0593,DE,COMC,GAS,0.513,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0593,#NV,ILK-GuD,GT1,Leuna GuD,InfraLeuna GmbH,,6237,Leuna,Sachsen-Anhalt,DE,35,42.67123,Natural gas,Combined cycle,yes,,1994,1994,,,operating,CHP,51.29976,12.0193,,,,,0.513,Fossil fuels,Natural gas,,no,Bau 5131,110,InfraLeuna GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
35,ILK-GuD_BNA0594,DE,COMC,GAS,0.513,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0594,#NV,ILK-GuD,GT2,Leuna GuD,TOTAL Raffinerie Mitteldeutschland GmbH,,6237,Leuna,Sachsen-Anhalt,DE,35,42.67123,Natural gas,Combined cycle,yes,,1994,1994,,,operating,CHP,51.29976,12.0193,,,,,0.513,Fossil fuels,Natural gas,,no,Leuna Mitte,110,InfraLeuna GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
37,ILK-GuD_BNA0595,DE,COMC,GAS,0.513,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0595,#NV,ILK-GuD,GT3,Leuna GuD,InfraLeuna GmbH,,6237,Leuna,Sachsen-Anhalt,DE,37,45.10959,Natural gas,Combined cycle,yes,,1994,1994,,,operating,CHP,51.29976,12.0193,,,,,0.513,Fossil fuels,Natural gas,,no,Bau 5131,110,InfraLeuna GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
27,X-Kraftwerk_BNA0600a,DE,STUR,GAS,0.3641,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,147.6692308,,,,,BNA0600a,#NV,X-Kraftwerk,,Leverkusen G15/G22/X50,Currenta GmbH & Co. OHG,"CHEMPARK, Geb. X 50",51368,Leverkusen,Nordrhein-Westfalen,DE,27,28.45385,Natural gas,Steam turbine,yes,147.6692308,1981,1981,,,operating,IPP,51.01443,6.98733,,,,,0.3641,Fossil fuels,Natural gas,,no,,25,CURRENTA,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
116,Emsland_BNA0602,DE,COMC,GAS,0.5895,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0602,#NV,Emsland,C1,Emsland C (Lingen) GT 1 u. 2,RWE Generation SE,,49811,Lingen,Niedersachsen,DE,116,116,Natural gas,Combined cycle,yes,,2011,2011,,,operating,,52.481878,7.306658,11WD7EMSL-G-KW-T,11WD7EMSL-G-BLCZ,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.5895,Fossil fuels,Natural gas,,no,Hanekenfähr,110,Westnetz GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
116,Emsland_BNA0603,DE,COMC,GAS,0.5895,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0603,#NV,Emsland,B1,Emsland B (Lingen) GT 1 u. 2,RWE Generation SE,,49811,Lingen,Niedersachsen,DE,116,116,Natural gas,Combined cycle,yes,,2011,2011,,,operating,,52.481878,7.306658,11WD7EMSL-G-KW-T,11WD7EMSL-G-BLB0,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.5895,Fossil fuels,Natural gas,,no,Hanekenfähr,110,Westnetz GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
359,Emsland_BNA0604,DE,COMC,GAS,0.4185,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,37,,,,,BNA0604,#NV,Emsland,B2,Emsland B (Lingen) DT,RWE Generation SE,,49811,Lingen,Niedersachsen,DE,359,372,Natural gas,Combined cycle,yes,37,1973,1973,,,operating,,52.481878,7.306658,11WD7EMSL-G-KW-T,11WD7EMSL-G-BLB0,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.4185,Fossil fuels,Natural gas,,no,Hanekenfähr,220,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
359,Emsland_BNA0605,DE,COMC,GAS,0.423,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,37,,,,,BNA0605,#NV,Emsland,C2,Emsland C (Lingen) DT,RWE Generation SE,,49811,Lingen,Niedersachsen,DE,359,372,Natural gas,Combined cycle,yes,37,1974,1974,,,operating,,52.481878,7.306658,11WD7EMSL-G-KW-T,11WD7EMSL-G-BLCZ,0.46,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.423,Fossil fuels,Natural gas,,no,Hanekenfähr,Aug-00,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
887,Emsland_BNA0606,DE,COMC,GAS,0.585,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,50,,,,,BNA0606,#NV,Emsland,D,"Emsland D (Lingen) DT, Emsland D (Lingen) GT 1, Emsland D (Lingen) GT 2",RWE Generation SE,,49811,Lingen,Niedersachsen,DE,887,888,Natural gas,Combined cycle,yes,50,2010,2010,,,operating,,52.481878,7.306658,11WD7EMSL-G-KW-T,11WD7EMSL1G-GUD9,0.592,http://www.rwe.com/web/cms/de/1770644/rwe-generation-se/standorte/deutschland/kw-emsland/,0.585,Fossil fuels,Natural gas,,no,Hanekenfähr,380,Amprion GmbH,List matching type: Multiple UBA capacities aggregated to single BNetzA power plant,
66,BP Werk Lingen_BNA1509,DE,STUR,GAS,0.3806,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1509,#NV,BP Werk Lingen,,,BP Europa SE,Raffineriestrasse,49808,Lingen,Niedersachsen,DE,66,,Natural gas,Steam turbine,yes,,1996,1996,,,operating,,52.560606,7.295164,,,,,0.3806,Fossil fuels,Natural gas,,no,Station Holthausen,110,Westnetz GmbH,,
37.7,Industriekraftwerk Greifswald_BNA1531,DE,STUR,GAS,0.4004,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1531,#NV,Industriekraftwerk Greifswald,,,Industriekraftwerk Greifswald GmbH,,17509,Lubmin,Mecklenburg-Vorpommern,DE,37.7,,Natural gas,Steam turbine,yes,,2014,2014,,,operating,,54.137883,13.667149,,,0.39,http://stefanschroeter.com/component/content/article.html?id=693:flinke-gasturbine-waermt-russisches-pipelinegas#.VkNWMCuriHs,0.4004,Fossil fuels,Natural gas,,no,423870,110,E.DIS AG,,
47,KW Mitte_BNA0614a,DE,GTUR,GAS,0.3592,0,0,1,1,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA0614a,#NV,KW Mitte,GT 1,,BASF SE,A 855,67056,Ludwigshafen,Rheinland-Pfalz,DE,47,,Natural gas,Gas turbine,yes,,1992,1992,,,operating,,49.51395,8.43151,,,,,0.3592,Fossil fuels,Natural gas,,no,,Werknetz,internes Netz,,
410,Kraftwerk Süd_BNA0615,DE,COMC,GAS,0.5265,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,420,,,,,BNA0615,#NV,Kraftwerk Süd,"GUD C 200 GT 1, GT 2, DT 1",Ludwigshafen-Süd,BASF SE,C 200,67056,Ludwigshafen,Rheinland-Pfalz,DE,410,396,Natural gas,Combined cycle,yes,420,1997,1997,,,operating,IPP,49.513617,8.431603,11WD7LUDW5GSUEDE,11WD7LUDW5GSDG2O,,,0.5265,Fossil fuels,Natural gas,,no,,Werknetz,internes Netz,List matching type: Single UBA power plant assigned to single BNetzA power plant,
497.5,Kraftwerk Mitte_BNA0614b,DE,COMC,GAS,0.5625,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,540,,,,,BNA0614b,#NV,Kraftwerk Mitte,"GUD A 800  GT 11, GT 12, DT 10",Ludwigshafen-Mitte,BASF SE,A 800,67056,Ludwigshafen,Rheinland-Pfalz,DE,497.5,496,Natural gas,Combined cycle,yes,540,2005,2005,,,operating,IPP,49.51373,8.431556,11WD7LUDW2GA800M,11WD7LUDW2GGT12C,0.43,http://www.ingenieur.de/Politik-Wirtschaft/Unternehmen/BASF-setzt-autarke-Energieversorgung,0.5625,Fossil fuels,Natural gas,,no,W211,210,Amprion GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
12,BHKW Ludwigshafen_BNA1196a,DE,STUR,GAS,0.3883,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1196a,#NV,BHKW Ludwigshafen,BHKW ,,MVV Energie AG,Giulinistraße 2,67065,Ludwigshafen,Rheinland-Pfalz,DE,12,,Natural gas,Steam turbine,yes,,2003,2003,,,operating,,49.45308,8.43364,,,,,0.3883,Fossil fuels,Natural gas,,no,20 kV Übergabestationen,20,Netrion GmbH,,
12,Industriekraftwerk Ludwigshafen_BNA1196b,DE,COMC,GAS,0.5535,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1196b,#NV,Industriekraftwerk Ludwigshafen,GuD,,MVV Energie AG,Giulinistr. 2,67065,Ludwigshafen,Rheinland-Pfalz,DE,12,,Natural gas,Combined cycle,yes,,2003,2003,,,operating,,49.453181,8.433592,,,,,0.5535,Fossil fuels,Natural gas,,no,20 kV Übergabestationen,20,Netrion GmbH,,
434.2,Kraftwerk Mainz_BNA0626,DE,COMC,GAS,0.5445,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,115,,,,,BNA0626,#NV,Kraftwerk Mainz,KW3,Mainz-Wiesbaden 3-1,Kraftwerke Mainz-Wiesbaden AG,,55120,Mainz,Rheinland-Pfalz,DE,434.2,417,Natural gas,Combined cycle,yes,115,2001,2001,,,operating,,50.026426,8.237935,11WD7BISC5GKW23O,11WD7BISC5GKW3-T,0.58,http://www.kmw-ag.de/02_03kraftwerk3.html,0.5445,Fossil fuels,Natural gas,,no,110-kV-Schaltanlage KW3,110,Stadtwerke Mainz Netze GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
335,Kraftwerk Mainz_BNA0627,DE,COMC,GAS,0.4365,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,45,,,,,BNA0627,#NV,Kraftwerk Mainz,KW2,Mainz-Wiesbaden 2-1,Kraftwerke Mainz-Wiesbaden AG,,55120,Mainz,Rheinland-Pfalz,DE,335,350,Natural gas,Combined cycle,yes,45,1977,1977,,,reserve,,50.0252,8.24292,11WD7BISC5GKW23O,11WD7BISC5GKW2-W,,,0.4365,Fossil fuels,Natural gas,,no,110-kV-Schaltanlage KW2,110,Stadtwerke Mainz Netze GmbH,List matching type: Single UBA power plant assigned to single BNetzA power plant,
17.2,GuD-Kraftwerk_BNA1200,DE,COMC,GAS,0.5625,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1200,#NV,GuD-Kraftwerk,,,Energie- und Medienversorgung Sandhofer Straße GmbH & Co. KG,,68305,Mannheim,Baden-Württemberg,DE,17.2,,Natural gas,Combined cycle,yes,,2005,2005,,,reserve,,49.53071,8.47088,,,,,0.5625,Fossil fuels,Natural gas,,no,DE00746668305MA000000000000009811,20,Netrion GmbH,,
61.1,Kraftwerk III_BNA0658,DE,COMC,GAS,0.5535,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,171.8024513,,,,,BNA0658,#NV,Kraftwerk III,Block 311,Marl III,Evonik Degussa GmbH,Paul-Baumann-Str. 1,45772,Marl,Nordrhein-Westfalen,DE,61.1,81.93655,Natural gas,Combined cycle,yes,171.8024513,1973,1973,2003,,operating,IPP,51.68037,7.09688,,,,,0.5535,Fossil fuels,Natural gas,,no,,110,Evonik Degussa GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
77.6,Kraftwerk III_BNA0659,DE,COMC,GAS,0.5535,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,218.1975487,,,,,BNA0659,#NV,Kraftwerk III,Block 312,Marl III,Evonik Degussa GmbH,Paul-Baumann-Str. 1,45772,Marl,Nordrhein-Westfalen,DE,77.6,104.06345,Natural gas,Combined cycle,yes,218.1975487,1974,1974,2003,,operating,IPP,51.68037,7.09688,,,,,0.5535,Fossil fuels,Natural gas,,no,,110,Evonik Degussa GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
60.6,Kraftwerk IV_BNA1676,DE,STUR,GAS,0.4026,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1676,#NV,Kraftwerk IV,1,,Evonik Degussa GmbH,Paul-Baumann-Str. 1,45772,Marl,Nordrhein-Westfalen,DE,60.6,,Natural gas,Steam turbine,yes,,2016,2016,,,operating,,51.68037,7.09688,,,,,0.4026,Fossil fuels,Natural gas,,no,DE007586457720000000S097220018F01,110,Evonik Degussa GmbH,,
42,Gemeinschaftskraftwerk Weig_BNA1523a,DE,COMC,GAS,0.504,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1523a,#NV,Gemeinschaftskraftwerk Weig,"Block 1 (Kessel2, GT 1, DT 2)",,Moritz J. Weig GmbH & Co KG,Polcher Str. 113,56727,Mayen,Rheinland-Pfalz,DE,42,,Natural gas,Combined cycle,yes,,1992,1992,,,operating,,50.321134,7.233907,,,,,0.504,Fossil fuels,Natural gas,,no,DE 0001810 56727 V000000000000000723894,20,Westnetz GmbH,,
0,Gemeinschaftskraftwerk Weig_BNA1523b,DE,COMC,GAS,0.5985,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1523b,#NV,Gemeinschaftskraftwerk Weig,"Block 2 (Kessel 6, GT 2, DT 3)",,Moritz J. Weig GmbH & Co KG,Polcher Str. 113,56727,Mayen,Rheinland-Pfalz,DE,,,Natural gas,Combined cycle,yes,,2013,2013,,,operating,,50.321134,7.233907,,,,,0.5985,Fossil fuels,Natural gas,,no,DE 0001810 56727 V000000000000000723894,20,Westnetz GmbH,,
0,Gemeinschaftskraftwerk Weig_BNA1523d,DE,STUR,GAS,0.3531,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1523d,#NV,Gemeinschaftskraftwerk Weig,"Block 4 (Kessel 1, DT 2 und 3 anteilig)",,Moritz J. Weig GmbH & Co KG,Polcher Str. 113,56727,Mayen,Rheinland-Pfalz,DE,,,Natural gas,Steam turbine,yes,,1971,1971,,,shutdown_temporary,,50.321134,7.233907,,,,,0.3531,Fossil fuels,Natural gas,,no,DE 0001810 56727 V000000000000000723894,20,Westnetz GmbH,,
24,INEOS Kraftwerk_BNA1332,DE,STUR,GAS,0.3795,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1332,#NV,INEOS Kraftwerk,TG7/8,,INEOS Solvents Germany GmbH,Römerstr. 733,47443,Moers,Nordrhein-Westfalen,DE,24,,Natural gas,Steam turbine,yes,,1995,1995,,,operating,,51.46935,6.64358,,,,,0.3795,Fossil fuels,Natural gas,,no,DE00018147455V0000000753653,Mai 25,Westnetz GmbH,,
34.3,EVC / GLOBALFOUNDRIES_BNA1396,DE,STUR,GAS,0.3828,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1396,#NV,EVC / GLOBALFOUNDRIES,EVC I,,Energieversorgungscenter Dresden-Wilschdorf GmbH & Co. KG,"Boxdorf, Ringstr. 3",1468,Moritzburg,Sachsen,DE,34.3,,Natural gas,Steam turbine,yes,,1998,1998,,,operating,,51.12697,13.715,,,,,0.3828,Fossil fuels,Natural gas,,no,,20,DREWAG NETZ GmbH ,,
79.7,Süd DT1_BNA0683a,DE,COMC,GAS,0.45,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,75.21597096,,,,,BNA0683a,#NV,Süd DT1,1,München-Süd GuD 1,SWM Services GmbH,,81371,München,Bayern,DE,79.7,81.00181,Natural gas,Combined cycle,yes,75.21597096,1980,1980,,,operating,CHP,48.1351253,11.5819806,,,,,0.45,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
97.9,Süd GT3_BNA0683b,DE,COMC,GAS,0.45,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,92.39201452,,,,,BNA0683b,#NV,Süd GT3,1,München-Süd GuD 1,SWM Services GmbH,,81371,München,Bayern,DE,97.9,99.49909,Natural gas,Combined cycle,yes,92.39201452,1980,1980,,,operating,CHP,48.1351253,11.5819806,11WD2SUE1000099L,11WD2S1G3000098K,,,0.45,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
97.9,Süd GT2_BNA0683c,DE,COMC,GAS,0.45,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,92.39201452,,,,,BNA0683c,#NV,Süd GT2,1,München-Süd GuD 1,SWM Services GmbH,,81371,München,Bayern,DE,97.9,99.49909,Natural gas,Combined cycle,yes,92.39201452,1980,1980,,,operating,CHP,48.1351253,11.5819806,11WD2SUE1000099L,11WD2S1G2000097U,,,0.45,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
124.9,Süd GT 61_BNA0684a,DE,COMC,GAS,0.558,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,153.6362912,,,,,BNA0684a,#NV,Süd GT 61,2,München-Süd GuD 2,SWM Services GmbH,,81371,München,Bayern,DE,124.9,138.37221,Natural gas,Combined cycle,yes,153.6362912,2004,2004,,,operating,CHP,48.1351253,11.5819806,11WD2SUE2000103B,11WD2S2610001015,,,0.558,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
123.9,Süd GT 62_BNA0684b,DE,COMC,GAS,0.558,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,152.4062168,,,,,BNA0684b,#NV,Süd GT 62,2,München-Süd GuD 2,SWM Services GmbH,,81371,München,Bayern,DE,123.9,137.26435,Natural gas,Combined cycle,yes,152.4062168,2004,2004,,,operating,CHP,48.1351253,11.5819806,11WD2SUE2000103B,11WD2S262000102W,,,0.558,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
127.6,Süd DT60_BNA0684c,DE,COMC,GAS,0.558,5,1,0.038508725,0.038508725,112542.12,0,0,0.4,0.525,1,0.45,,156.957492,,,,,BNA0684c,#NV,Süd DT60,2,München-Süd GuD 2,SWM Services GmbH,,81371,München,Bayern,DE,127.6,141.36344,Natural gas,Combined cycle,yes,156.957492,2004,2004,,,operating,CHP,48.1351253,11.5819806,11WD2SUE2000103B,11WD2S260000100F,,,0.558,Fossil fuels,Natural gas,,no,Schaltstelle Isartalstraße,110,SWM Infrastruktur GmbH,List matching type: UBA capacity distributed proportionally to multiple BNetzA power plants,
11.1,Energiezentrale 1992_BNA1327a,DE,STUR,GAS,0.3762,9.558732394,7.812253521,0.040224969,0.040224969,112542.12,0,0,0.4,0.525,1,0.45,,,,,,,BNA1327a,#NV,Energiezentrale 1992,AGG1 -  AGG7,,Flughafen München GmbH,nicht öffentlicher Bereich (Btl. 145.01),85326,München,Bayern,DE,11.1,,Natural gas,Steam turbine,yes,,1992,1992,,,special_case,,48.3591,11.7903,,,,,0.3762,Fossil fuels,Natural gas,,no,145.01-MSNN-EG.01,20,Bayernwerk AG,,
